"","state","year","years_since_other_party","change_counter","years_till_change","change_within_4years","change_next_year","Population","LF_population","LF_population_percent","employed_population","participation_rate","unemployed_population","unemployment_rate","gdp_change","gdp","gdp_pchange","gdp_ma8","gdp_ma4","uer_ma8","uer_ma4","gdp_pchange_ma4","gdp_pchange_ma8","gdp_ma4_8_diff","uer_ma4_8_diff","gdp_pchange_ma4_8_diff"
"815","Florida",1989,2,3,2,TRUE,FALSE,9890833.33333333,6239316,63.0666666666667,5892006.66666667,59.5666666666667,347309.333333333,5.56666666666667,10428.9,297214.7,3.51,249276.6,276917.4,6.38958333333333,5.45,4.9175,5.05875,27640.8,-0.939583333333331,-0.14125
"816","Montana",1989,0,5,16,FALSE,FALSE,596333.333333333,408757.416666667,68.5416666666667,385144.25,64.5916666666667,23613.1666666667,5.78333333333333,592.699999999999,15089.3,3.93,14779.55,14682.85,7.525,6.95416666666666,0.7425,-0.44875,-96.6999999999953,-0.570833333333337,1.19125
"817","Wyoming",1993,-18,6,2,TRUE,FALSE,346079.666666667,242913.666666667,70.2166666666667,229915.416666667,66.425,12998.25,5.375,458.300000000001,14785.1,3.1,13478.05,14225.825,6.36979166666667,5.37916666666667,3.125,1.3575,747.775000000003,-0.990625000000001,1.7675
"818","Maine",2002,0,17,1,TRUE,TRUE,1015879.25,675341.333333333,66.475,645996.166666667,63.5833333333333,29345.1666666667,4.35,871.400000000001,34690.94,2.51,31574.88125,33333.34,4.51770833333334,3.86875,3.48,2.595,1758.45875000001,-0.648958333333336,0.885000000000001
"819","Iowa",1999,0,6,NA,FALSE,FALSE,2224317.5,1596554.33333333,71.7916666666667,1555160.58333333,69.9166666666667,41393.75,2.59166666666667,1746.47,82102.21,2.13,75656.36875,81101.3125,3.43125,2.99166666666667,2.315,3.04625,5444.94374999999,-0.439583333333334,-0.73125
"820","Kentucky",2002,-30,4,2,TRUE,FALSE,3129416.75,1944262.08333333,62.125,1833569.58333333,58.6,110692.5,5.68333333333333,2696.64,110115.42,2.45,104805.50875,108907.4575,5.03854166666667,4.87708333333333,0.652499999999999,2.3175,4101.94874999994,-0.161458333333334,-1.665
"821","Texas",1998,3,5,NA,FALSE,FALSE,14638305.3333333,10096971.25,68.975,9604752,65.625,492219.25,4.88333333333333,57954.8300000001,664937.03,8.72,531806.07875,591173.1575,6.26770833333333,5.48333333333333,6.6275,5.08,59367.07875,-0.784375000000002,1.5475
"822","New Jersey",1994,0,7,8,FALSE,FALSE,6158213.83333333,4058354.58333333,65.8916666666667,3781912.58333333,61.4083333333333,276442,6.81666666666667,5583.60000000003,265388.4,2.1,252347.275,258718.975,5.821875,7.38125,1.1475,2.50125,6371.70000000013,1.559375,-1.35375
"823","Idaho",2000,5,7,NA,FALSE,FALSE,951078.833333333,659767.833333333,69.375,628902.166666667,66.125,30865.6666666667,4.7,3466.94,32315.33,10.73,28046.355,29415.785,5.24375,4.9625,2.1925,4.38125,1369.42999999999,-0.281250000000003,-2.18875
"824","Kansas",1987,0,7,4,TRUE,FALSE,1831583.33333333,1263044.41666667,68.9583333333333,1202048.41666667,65.625,60996,4.825,1883.5,57349.8,3.28,52955.05,55331,5.13020833333333,5.04375,2.9,1.61625,2375.95000000002,-0.0864583333333337,1.28375
"825","Nebraska",1992,-1,10,7,FALSE,FALSE,1188101.16666667,847548.5,71.325,823225.25,69.2916666666667,24323.25,2.86666666666667,1992,42241.9,4.72,37336.425,39722.925,3.615625,2.69583333333333,3.715,2.75375,2386.49999999999,-0.919791666666667,0.961250000000001
"826","Georgia",1997,-60,0,6,FALSE,FALSE,5727317.41666667,3961124.25,69.1583333333333,3779738.25,66.0083333333333,181386,4.58333333333333,11893.2,235200.1,5.06,194964.3125,216480.925,5.36458333333333,4.825,5.8525,4.52375,21516.6125000002,-0.539583333333335,1.32875
"827","Virginia",1988,-6,2,6,FALSE,FALSE,4480666.66666667,3082292.41666667,68.7916666666667,2960840.66666667,66.0583333333333,121451.75,3.94166666666667,8131.79999999999,164557.5,4.94,138384.4,152254.775,5.46666666666667,4.6875,5.0375,4.29875,13870.375,-0.779166666666669,0.73875
"828","Texas",1986,-3,2,1,TRUE,TRUE,11939500,8180456.5,68.5166666666667,7463779.33333333,62.5166666666667,716677.166666667,8.75833333333333,-8921.20000000001,391308.8,-2.28,366056.9375,384156.975,6.44270833333333,7.46041666666667,1.8375,2.53375,18100.0375,1.01770833333334,-0.696250000000001
"829","Minnesota",2002,0,14,1,TRUE,TRUE,3823097.91666667,2859909.83333333,74.8166666666667,2731168.25,71.4416666666667,128741.583333333,4.49166666666667,4564.03,179576.3,2.54,161871.29625,173379.97,3.47291666666667,3.54583333333333,3.0575,3.505,11508.6737499999,0.0729166666666674,-0.4475
"830","Rhode Island",1999,4,9,NA,FALSE,FALSE,806405.75,538108.083333333,66.7333333333333,515813,63.9666666666667,22295.0833333333,4.14166666666667,996.049999999999,29336.36,3.4,27107.09625,28350.0925,6.153125,4.83541666666667,2.4275,1.9575,1242.99625,-1.31770833333333,0.470000000000002
"831","Alabama",1989,2,1,4,TRUE,FALSE,3072833.33333333,1896659.91666667,61.7333333333333,1762935.08333333,57.3666666666667,133724.833333333,7.04166666666667,-99.8000000000029,82407.7,-0.12,74231.7625,79533.075,10.0072916666667,8,2.69,2.74125,5301.31250000003,-2.00729166666667,-0.0512499999999996
"832","Idaho",2003,8,7,NA,FALSE,FALSE,1006837.5,689981.166666667,68.525,651286.416666667,64.675,38694.75,5.6,953.400000000001,33185.08,2.87,30427.02,32285.2625,5.171875,5.23125,3.315,1.815,1858.24249999999,0.0593749999999966,1.5
"833","Indiana",1994,-5,6,11,FALSE,FALSE,4385755.83333333,3063598.66666667,69.8416666666667,2915061.5,66.4583333333333,148537.166666667,4.85,8512.30000000002,149157.2,5.71,131374.0375,138613.825,5.546875,5.69375,3.685,3.3775,7239.78750000003,0.146874999999994,0.307499999999998
"834","New York",1992,-17,4,3,TRUE,FALSE,14116133.5833333,8750156.58333333,62,7997220.25,56.6416666666667,752936.333333333,8.6,7949.40000000002,585395.4,1.36,572166.4875,588254.05,6.02291666666666,6.54791666666667,-0.435000000000001,1.61625,16087.5625000001,0.525000000000003,-2.05125
"835","Hawaii",2004,1,2,NA,FALSE,FALSE,941334.833333333,610890.5,64.9,590112.166666667,62.6833333333333,20778.3333333333,3.39166666666667,2936.9,44955.42,6.53,39835.33875,41362.44,4.775,4.05416666666667,3.5475,1.66375,1527.10125000001,-0.72083333333333,1.88375
"836","Wisconsin",1992,5,8,11,FALSE,FALSE,3766809.16666667,2686712.91666667,71.325,2549485.91666667,67.6916666666667,137227,5.11666666666667,6450,123617,5.22,110976.9125,117462.925,5.46666666666667,4.82708333333333,2.6025,2.9825,6486.01250000001,-0.639583333333333,-0.38
"837","Louisiana",2000,4,5,4,TRUE,FALSE,3289644.25,2037341.25,61.9166666666667,1929285.91666667,58.6416666666667,108055.333333333,5.3,-4502.13,146741.07,-3.07,129179.6475,143040.87,6.39166666666667,5.51666666666666,4.375,4.1975,13861.2225,-0.875000000000005,0.177499999999999
"838","Nebraska",2000,1,11,NA,FALSE,FALSE,1283772.08333333,945052.75,73.6333333333333,918394.333333333,71.5416666666667,26658.4166666667,2.83333333333333,1967.19,53352.87,3.69,48665.69375,51325.6375,2.678125,2.6625,1.96,2.8475,2659.94375,-0.0156250000000013,-0.887499999999998
"839","Virginia",1990,-8,2,4,TRUE,FALSE,4655612.75,3251137.16666667,69.825,3105539.83333333,66.7166666666667,145597.333333333,4.45,2755.39999999999,173022,1.59,151418.7875,166067.95,4.83020833333333,4.14166666666666,3.8775,4.48875,14649.1625,-0.688541666666669,-0.61125
"840","Virginia",1995,1,3,7,FALSE,FALSE,4982738.5,3451157.83333333,69.2583333333333,3295080.41666667,66.1333333333333,156077.416666667,4.525,5319.89999999999,193402.1,2.75,177289.25,184515.275,4.88541666666667,5.22291666666666,2.83,2.605,7226.02500000005,0.337499999999999,0.225000000000001
"841","Oregon",1994,-7,6,NA,FALSE,FALSE,2398575.33333333,1646830.25,68.6666666666667,1557517,64.925,89313.25,5.44166666666667,4375.79999999999,76923.9,5.69,66086.025,70989.8,6.15,6.56666666666667,4.1525,4.065,4903.77500000004,0.416666666666664,0.0875000000000021
"842","Oregon",1991,-4,6,NA,FALSE,FALSE,2244004,1517521.41666667,67.625,1420466.25,63.3083333333333,97055.1666666667,6.39166666666667,1088.00000000001,65968.6,1.65,59089.4375,63427.35,6.95520833333334,5.77083333333333,3.58,3.46125,4337.91250000002,-1.184375,0.118750000000001
"843","Washington",2001,-16,8,NA,FALSE,FALSE,4534285.83333333,3038957.5,67.025,2847661,62.7916666666667,191296.5,6.29166666666667,-5152.31,217373.84,-2.37,191929.46625,216745.5075,5.63229166666666,5.27708333333333,4.4725,4.105,24816.04125,-0.355208333333329,0.367499999999998
"844","Michigan",2002,11,7,1,TRUE,TRUE,7621514.83333333,5018331.33333333,65.8583333333333,4702986.5,61.7,315344.833333333,6.275,8348.41000000003,310858.4,2.69,293398.53625,308256.54,4.64375,4.69791666666667,1.665,2.0125,14858.0037499999,0.0541666666666663,-0.347499999999998
"845","South Carolina",1998,11,3,1,TRUE,TRUE,2945825,1941300.41666667,65.9,1868008.83333333,63.4083333333333,73291.5833333333,3.775,2494.28999999999,98959.29,2.52,87232.23625,94046.6225,5.71770833333333,4.8375,3.4825,3.3425,6814.38625,-0.880208333333332,0.140000000000001
"846","Minnesota",1986,-3,9,5,FALSE,FALSE,3162333.33333333,2241827.91666667,70.8916666666667,2117586.5,66.9666666666667,124241.416666667,5.53333333333333,830.800000000003,105789,0.79,94565.0875,100777.65,6.18958333333333,6.45416666666667,4.325,2.805,6212.5625,0.264583333333334,1.52
"847","Kansas",1990,3,7,1,TRUE,TRUE,1823499.16666667,1272443.41666667,69.775,1217609.75,66.7666666666667,54833.6666666667,4.31666666666667,1385.7,60671.6,2.28,56385.05,59037.6,4.88125,4.46041666666667,2.2125,2.22375,2652.55000000001,-0.420833333333333,-0.0112499999999995
"848","Virginia",1994,0,3,8,FALSE,FALSE,4918956.83333333,3427890.91666667,69.7,3261916.5,66.325,165974.416666667,4.84166666666667,7300.70000000001,188082.2,3.88,172667.2,179266.45,4.85520833333333,5.56875,2.0525,2.965,6599.25000000006,0.713541666666664,-0.912499999999999
"849","Florida",1987,0,3,4,TRUE,FALSE,9426000,5860861.5,62.1666666666667,5550316.5,58.8833333333333,310545,5.30833333333333,16367.7,270018.4,6.06,224139.95,249236.475,6.64583333333333,5.86666666666667,5.8025,5.0525,25096.525,-0.779166666666665,0.749999999999999
"850","Mississippi",1992,0,1,8,FALSE,FALSE,1928941,1190115.83333333,61.6916666666667,1094296.66666667,56.7333333333333,95819.1666666667,8.04166666666667,2476.6,48317.4,5.13,44025.3625,45919.925,9.021875,8.00625,2.1575,2.5025,1894.5625,-1.015625,-0.344999999999999
"851","Wisconsin",1993,6,8,10,FALSE,FALSE,3817858.08333333,2755506.91666667,72.175,2623561.83333333,68.7166666666667,131945.083333333,4.78333333333333,4773,128390,3.72,114500.175,121203.05,5.16875,4.93958333333333,3.0375,3.0375,6702.87500000001,-0.229166666666667,0
"852","Washington",2002,-17,8,NA,FALSE,FALSE,4601381.25,3083044.25,67,2855168,62.05,227876.25,7.38333333333333,3793.58000000002,221167.42,1.72,199641.65625,220557.5575,5.73854166666666,5.92916666666666,1.7125,3.89875,20915.90125,0.190625000000003,-2.18625
"853","Georgia",2005,2,1,NA,FALSE,FALSE,6747799.91666667,4586386,67.975,4341670.08333333,64.325,244715.916666667,5.325,11646.25,318241.77,3.66,286078.5425,300900.1075,4.465625,4.97708333333333,2.8575,3.6875,14821.5650000001,0.511458333333334,-0.830000000000003
"854","Utah",1995,10,3,NA,FALSE,FALSE,1406486.58333333,1012819.83333333,72.0166666666667,977331.916666667,69.4833333333333,35487.9166666667,3.5,3254.3,48211.8,6.75,39785.5625,43560.525,4.35208333333333,4.05208333333333,5.7,4.72625,3774.96250000001,-0.300000000000002,0.973749999999998
"855","Florida",2004,5,5,NA,FALSE,FALSE,13558862.75,8436757,62.2333333333333,8047203.08333333,59.35,389553.916666667,4.60833333333333,29883.05,541923.64,5.51,466459.1175,503907.055,4.60104166666667,5.02708333333333,4.0175,4.43125,37447.9375000001,0.426041666666666,-0.413749999999999
"856","Illinois",1988,11,7,15,FALSE,FALSE,8790250,5849445.83333333,66.5416666666667,5460006.58333333,62.1166666666667,389439.25,6.65833333333333,16786.3,314484.6,5.34,278512.75,295711.475,9.021875,7.85833333333333,3.3625,2.3625,17198.7250000001,-1.16354166666667,1
"857","Arizona",1999,8,9,4,TRUE,FALSE,3767577.25,2473172,65.6583333333333,2363424.91666667,62.7416666666667,109747.083333333,4.44166666666667,10739.96,140573.97,7.64,115234.735,130138.895,5.546875,4.72916666666667,5.475,6.48875,14904.16,-0.817708333333337,-1.01375
"858","Montana",2005,0,6,NA,FALSE,FALSE,728189.083333333,486018.083333333,66.75,464956,63.8416666666667,21062.0833333333,4.325,1222.23,24957.37,4.9,21932.145,23254.435,4.80833333333334,4.55,4.15,3.375,1322.29,-0.258333333333337,0.775
"859","Michigan",1994,3,7,9,FALSE,FALSE,7225053.83333333,4806736,66.525,4518796.83333333,62.55,287939.166666667,6.00833333333333,21325.4,263499.9,8.09,235271.75,241622.725,7.75416666666667,7.85833333333333,3.3275,2.24375,6350.97499999992,0.104166666666664,1.08375
"860","Michigan",2004,-1,8,NA,FALSE,FALSE,7706420,5059894.91666667,65.65,4704656.58333333,61.075,355238.333333333,7.01666666666667,289.72000000003,317283.2,0.09,305472.14625,311911.2675,5.14895833333333,6.41041666666667,0.310000000000001,1.805,6439.12124999979,1.26145833333333,-1.495
"861","Connecticut",2001,6,13,NA,FALSE,FALSE,2611577.16666667,1759509.66666667,67.3583333333333,1704764.91666667,65.275,54744.75,3.11666666666667,2812.81,156508.16,1.8,139340.5625,148248.125,4.18125,2.96041666666667,2.665,3.4075,8907.56250000003,-1.22083333333333,-0.742500000000001
"862","New Hampshire",2004,1,6,1,TRUE,TRUE,1007297.66666667,716272.666666667,71.1,689230.5,68.4166666666667,27042.1666666667,3.775,1356.14,43929.13,3.09,39327.48375,41700.8475,3.44479166666667,4.00416666666666,2.885,2.79875,2373.36374999997,0.559374999999997,0.0862499999999984
"863","Pennsylvania",1988,-1,6,7,FALSE,FALSE,9341750,5763554.58333333,61.7,5472922.75,58.5833333333333,290631.833333333,5.05,12983.2,279974.6,4.64,247205.125,262145.625,8.21770833333333,6.40416666666667,3.51,2.29625,14940.5000000001,-1.81354166666667,1.21375
"864","Utah",1985,0,3,NA,FALSE,FALSE,1062500,730713.333333333,68.7666666666667,686674.083333333,64.6333333333333,44039.25,6.025,1779.3,32938.1,5.4,28505.1875,30242.425,6.28854166666667,7.35416666666667,3.825,4.095,1737.2375,1.065625,-0.27
"865","Florida",1991,0,4,8,FALSE,FALSE,10485654.8333333,6534908,62.3166666666667,6041483.66666667,57.6,493424.333333333,7.54166666666667,1654.69999999995,305979.1,0.54,273906.2375,298576,5.978125,6.08958333333333,3.06,4.43125,24669.7625,0.111458333333337,-1.37125
"866","North Carolina",2000,-7,4,NA,FALSE,FALSE,6114876,4140221.91666667,67.7166666666667,3987738.5,65.2083333333333,152483.416666667,3.68333333333333,7482.75,253125.78,2.96,215606.18875,238150.6525,4.009375,3.52083333333333,4.925,4.75875,22544.46375,-0.488541666666669,0.166250000000002
"867","Kansas",1996,1,9,7,FALSE,FALSE,1940010.83333333,1358043.08333333,70,1300346.33333333,67.0166666666667,57696.75,4.24166666666667,2830.3,70361.2,4.02,64054.3,67034.95,4.48854166666667,4.62916666666667,2.685,2.1975,2980.64999999999,0.140625000000001,0.487500000000001
"868","Colorado",2001,2,7,6,FALSE,FALSE,3345497.41666667,2390587.75,71.45,2299585.91666667,68.75,91001.8333333333,3.81666666666667,2606.88999999998,168065.03,1.55,139197.49875,157470.5975,3.64791666666667,3.3125,5.615,5.8675,18273.09875,-0.335416666666668,-0.252499999999999
"869","Arizona",2000,9,9,3,TRUE,FALSE,3849205.5,2510019.5,65.1916666666667,2410468.16666667,62.6333333333333,99551.3333333333,3.975,6963.04000000001,147537.01,4.72,122391.61125,136806.0225,5.10104166666667,4.33125,4.825,5.925,14414.41125,-0.76979166666667,-1.1
"870","Kentucky",1985,-13,4,19,FALSE,FALSE,2745500,1694028,61.7166666666667,1537985.16666667,56.0333333333333,156042.833333333,9.2,2023.40000000001,69293.8,2.92,64801.7125,65390.425,8.48854166666667,10.18125,1.6025,1.51125,588.712499999994,1.69270833333333,0.0912499999999998
"871","Minnesota",1992,1,10,7,FALSE,FALSE,3345227.75,2468527.83333333,73.8,2342190.58333333,70.0166666666667,126337.25,5.125,6710.7,126777.3,5.29,115356.425,121447.55,5.03854166666667,4.85208333333333,2.3025,2.78875,6091.12499999993,-0.186458333333333,-0.48625
"872","Arkansas",2003,7,5,4,TRUE,FALSE,2068569.5,1271627.5,61.475,1196247.91666667,57.8333333333333,75379.5833333333,5.93333333333333,2627.92,67657.06,3.88,62382.5925,64673.5525,5.11145833333333,5.15833333333333,1.96,2.34375,2290.95999999997,0.0468750000000044,-0.383749999999999
"873","Rhode Island",2004,9,9,NA,FALSE,FALSE,837494.166666667,558693.666666667,66.725,529884.416666667,63.2666666666667,28809.25,5.15833333333333,1586.06,35373.21,4.48,31275.4475,33246.635,4.75,5.00833333333333,3.3775,3.295,1971.1875,0.258333333333332,0.0825000000000018
"874","Kentucky",1989,-17,4,15,FALSE,FALSE,2796750,1736529.25,62.0916666666667,1626108,58.1333333333333,110421.25,6.35833333333333,1670.7,77232.8,2.16,69187.75,72985.075,9.06666666666666,7.95208333333333,2.635,2.11875,3797.32499999997,-1.11458333333333,0.516249999999999
"875","West Virginia",2005,-4,8,NA,FALSE,FALSE,1435075.83333333,790978.333333333,55.1083333333333,750669.083333333,52.3,40309.25,5.1,1312.21,45401.03,2.89,43330.11375,44094.045,5.74375,5.59375,1.4225,1.99,763.93124999998,-0.15,-0.567500000000001
"876","New Jersey",1993,-3,6,1,TRUE,TRUE,6128491.66666667,4020188.75,65.6,3713842.25,60.6,306346.5,7.625,2840.19999999998,259804.8,1.09,246190.9375,255711.775,5.596875,6.93958333333333,0.805000000000001,2.8,9520.83750000008,1.34270833333333,-1.995
"877","New York",2003,8,5,4,TRUE,FALSE,14828504,9263312.58333333,62.475,8671733.58333333,58.475,591579,6.39166666666667,2008.32999999996,791714.63,0.25,740195.75,789483.7625,5.671875,5.47291666666667,1.2975,3.19625,49288.0125000002,-0.198958333333333,-1.89875
"878","Pennsylvania",2002,7,7,1,TRUE,TRUE,9559023.75,6218415.08333333,65.0666666666667,5868859.83333333,61.3916666666667,349555.25,5.60833333333333,3917.72999999998,393429.6,1,362443.55,385322.8575,4.99479166666667,4.73333333333333,1.9575,2.86375,22879.3074999999,-0.261458333333334,-0.906250000000001
"879","Tennessee",1993,-6,4,2,TRUE,FALSE,3936540.66666667,2528540.58333333,64.2333333333333,2381270.66666667,60.475,147269.916666667,5.825,5376.2,128543.3,4.18,112479.35,119074.225,6.234375,6.12083333333333,3.585,3.68875,6594.87500000009,-0.113541666666669,-0.103750000000001
"880","Kentucky",1991,-19,4,13,FALSE,FALSE,2827754.33333333,1763178.33333333,62.35,1634609,57.8166666666667,128569.333333333,7.29166666666667,702,78908.3,0.89,73202.3875,77477.375,7.946875,6.80833333333333,2.64,2.8275,4274.98749999994,-1.13854166666667,-0.1875
"881","Virginia",1996,2,3,6,FALSE,FALSE,5052520.25,3420727.08333333,67.6916666666667,3268759.16666667,64.6916666666667,151967.916666667,4.43333333333333,8300.89999999999,201703,4.12,181932.4375,190992.2,4.946875,4.76458333333333,3.3775,2.5025,9059.76250000004,-0.182291666666669,0.875000000000001
"882","Kentucky",1996,-24,4,8,FALSE,FALSE,2986241.25,1873742.08333333,62.7333333333333,1771719.41666667,59.325,102022.666666667,5.45,3522.79999999999,97781.4,3.6,85818.4875,92228.175,6.12291666666667,5.62291666666666,3.925,3.15625,6409.68749999994,-0.500000000000002,0.768749999999999
"883","Kentucky",2001,-29,4,3,TRUE,FALSE,3106382,1958230.41666667,63.0333333333333,1857155.75,59.775,101074.666666667,5.15833333333333,-141.669999999998,107418.78,-0.13,102423.94375,108166.8625,5,4.60625,0.864999999999999,2.7325,5742.91874999994,-0.393750000000001,-1.8675
"884","New Hampshire",1991,8,4,6,FALSE,FALSE,848270.833333333,614303.916666667,72.425,569466.25,67.15,44837.6666666667,7.29166666666667,152,27411.3,0.55,25607.9875,27816.95,3.99479166666667,4.71041666666667,0.622499999999999,4.76875,2208.96250000001,0.715625,-4.14625
"885","Alabama",1990,3,1,3,TRUE,FALSE,3072395.16666667,1907138.25,62.075,1777608.16666667,57.85,129530.083333333,6.79166666666667,1358.7,83766.4,1.62,76685.8,81835.175,9.09583333333334,7.27083333333333,2.8425,3.2625,5149.37500000003,-1.825,-0.419999999999999
"886","Connecticut",2000,5,13,NA,FALSE,FALSE,2594807.16666667,1764250.91666667,68.0083333333333,1721771.33333333,66.3583333333333,42479.5833333333,2.40833333333333,10153.26,153695.35,6.61,134566.3675,144190.985,4.61979166666667,3.43125,3.705,3.0225,9624.61749999999,-1.18854166666666,0.6825
"887","South Dakota",1990,11,4,NA,FALSE,FALSE,500932.25,347181.333333333,69.3166666666667,334066.333333333,66.6833333333333,13115,3.78333333333333,735.4,14696,5,13375.5,14003.175,4.38333333333333,4.01666666666666,2.3675,2.62625,627.675000000003,-0.366666666666669,-0.258749999999999
